url,route_family,city,theme,action,redirect_target,expected_target_status,sitemap_section,recommended_final_action
/summer-in-queenstown,themed-list,queenstown,summer,redirect,/best-time-to-visit-queenstown,200,(removed from sitemap: 308),redirect (shipped)
/fall-in-queenstown,themed-list,queenstown,fall,redirect,/best-time-to-visit-queenstown,200,(removed from sitemap: 308),redirect (shipped)
/winter-in-queenstown,themed-list,queenstown,winter,redirect,/best-time-to-visit-queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-with-kids,themed-list,queenstown,with-kids,redirect,/family-hotels-in-queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-with-teens,themed-list,queenstown,with-teens,redirect,/family-hotels-in-queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-airport-guide,themed-list,queenstown,airport-guide,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/queenstown-budget-per-day,themed-list,queenstown,budget-per-day,redirect,/cheap-hotels-in-queenstown,200,(removed from sitemap: 308),redirect (shipped)
/bachelor-party-in-queenstown,themed-list,queenstown,bachelor-party,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/bachelorette-party-in-queenstown,themed-list,queenstown,bachelorette-party,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/weekend-in-queenstown,weekend,queenstown,,redirect,/destinations/queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-2-day-itinerary,itinerary,queenstown,,redirect,/destinations/queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-3-day-itinerary,itinerary,queenstown,,redirect,/destinations/queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-4-day-itinerary,itinerary,queenstown,,redirect,/destinations/queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-5-day-itinerary,itinerary,queenstown,,redirect,/destinations/queenstown,200,(removed from sitemap: 308),redirect (shipped)
/queenstown-7-day-itinerary,itinerary,queenstown,,redirect,/destinations/queenstown,200,(removed from sitemap: 308),redirect (shipped)
/first-time-in-queenstown,themed-list,queenstown,first-timer,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/is-queenstown-worth-visiting,themed-list,queenstown,worth-visiting,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/hidden-gems-in-queenstown,themed-list,queenstown,hidden-gems,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/most-instagrammable-places-in-queenstown,themed-list,queenstown,instagram,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/luxury-travel-in-queenstown,themed-list,queenstown,luxury,redirect,/luxury-hotels-in-queenstown,200,(removed from sitemap: 308),redirect (shipped)
/how-many-days-in-queenstown,themed-list,queenstown,how-many-days,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/queenstown-for-solo-female-travelers,themed-list,queenstown,solo-female,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/queenstown-bucket-list,themed-list,queenstown,bucket-list,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/private-tours-in-queenstown,themed-list,queenstown,private-tours,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/walking-tours-in-queenstown,themed-list,queenstown,walking-tours,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/things-to-do-in-wellington,things-to-do,wellington,,redirect,/top-attractions-in-wellington,200,(removed from sitemap: 308),redirect (shipped)
/best-family-activities-in-wellington,themed-list,wellington,family,redirect,/family-hotels-in-wellington,200,(removed from sitemap: 308),redirect (shipped)
/best-food-tours-in-wellington,themed-list,wellington,food,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/day-trips-from-wellington,themed-list,wellington,day-trips,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/honeymoon-in-wellington,themed-list,wellington,honeymoon,redirect,/luxury-hotels-in-wellington,200,(removed from sitemap: 308),redirect (shipped)
/solo-travel-in-wellington,themed-list,wellington,solo-travel,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/girls-trip-in-wellington,themed-list,wellington,girls-trip,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/rainy-day-in-wellington,themed-list,wellington,rainy-day,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/night-in-wellington,themed-list,wellington,night,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/spring-in-wellington,themed-list,wellington,spring,redirect,/best-time-to-visit-wellington,200,(removed from sitemap: 308),redirect (shipped)
/summer-in-wellington,themed-list,wellington,summer,redirect,/best-time-to-visit-wellington,200,(removed from sitemap: 308),redirect (shipped)
/fall-in-wellington,themed-list,wellington,fall,redirect,/best-time-to-visit-wellington,200,(removed from sitemap: 308),redirect (shipped)
/winter-in-wellington,themed-list,wellington,winter,redirect,/best-time-to-visit-wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-with-kids,themed-list,wellington,with-kids,redirect,/family-hotels-in-wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-with-teens,themed-list,wellington,with-teens,redirect,/family-hotels-in-wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-airport-guide,themed-list,wellington,airport-guide,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/wellington-budget-per-day,themed-list,wellington,budget-per-day,redirect,/cheap-hotels-in-wellington,200,(removed from sitemap: 308),redirect (shipped)
/bachelor-party-in-wellington,themed-list,wellington,bachelor-party,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/bachelorette-party-in-wellington,themed-list,wellington,bachelorette-party,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/weekend-in-wellington,weekend,wellington,,redirect,/destinations/wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-2-day-itinerary,itinerary,wellington,,redirect,/destinations/wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-3-day-itinerary,itinerary,wellington,,redirect,/destinations/wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-4-day-itinerary,itinerary,wellington,,redirect,/destinations/wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-5-day-itinerary,itinerary,wellington,,redirect,/destinations/wellington,200,(removed from sitemap: 308),redirect (shipped)
/wellington-7-day-itinerary,itinerary,wellington,,redirect,/destinations/wellington,200,(removed from sitemap: 308),redirect (shipped)
/first-time-in-wellington,themed-list,wellington,first-timer,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/is-wellington-worth-visiting,themed-list,wellington,worth-visiting,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/hidden-gems-in-wellington,themed-list,wellington,hidden-gems,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/most-instagrammable-places-in-wellington,themed-list,wellington,instagram,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/luxury-travel-in-wellington,themed-list,wellington,luxury,redirect,/luxury-hotels-in-wellington,200,(removed from sitemap: 308),redirect (shipped)
/how-many-days-in-wellington,themed-list,wellington,how-many-days,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/wellington-for-solo-female-travelers,themed-list,wellington,solo-female,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/wellington-bucket-list,themed-list,wellington,bucket-list,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/private-tours-in-wellington,themed-list,wellington,private-tours,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/walking-tours-in-wellington,themed-list,wellington,walking-tours,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/things-to-do-in-brisbane,things-to-do,brisbane,,redirect,/top-attractions-in-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/best-family-activities-in-brisbane,themed-list,brisbane,family,redirect,/family-hotels-in-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/best-food-tours-in-brisbane,themed-list,brisbane,food,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/day-trips-from-brisbane,themed-list,brisbane,day-trips,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/honeymoon-in-brisbane,themed-list,brisbane,honeymoon,redirect,/luxury-hotels-in-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/solo-travel-in-brisbane,themed-list,brisbane,solo-travel,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/girls-trip-in-brisbane,themed-list,brisbane,girls-trip,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/rainy-day-in-brisbane,themed-list,brisbane,rainy-day,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/night-in-brisbane,themed-list,brisbane,night,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/spring-in-brisbane,themed-list,brisbane,spring,redirect,/best-time-to-visit-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/summer-in-brisbane,themed-list,brisbane,summer,redirect,/best-time-to-visit-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/fall-in-brisbane,themed-list,brisbane,fall,redirect,/best-time-to-visit-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/winter-in-brisbane,themed-list,brisbane,winter,redirect,/best-time-to-visit-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/brisbane-with-kids,themed-list,brisbane,with-kids,redirect,/family-hotels-in-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/brisbane-with-teens,themed-list,brisbane,with-teens,redirect,/family-hotels-in-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/brisbane-airport-guide,themed-list,brisbane,airport-guide,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/brisbane-budget-per-day,themed-list,brisbane,budget-per-day,redirect,/cheap-hotels-in-brisbane,200,(removed from sitemap: 308),redirect (shipped)
/bachelor-party-in-brisbane,themed-list,brisbane,bachelor-party,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/bachelorette-party-in-brisbane,themed-list,brisbane,bachelorette-party,held,,,editorial (still listed; noindex interim),manual-review: overlay GSC clicks/impressions + backlinks -> rewrite | redirect | 410
/weekend-in-brisbane,weekend,brisbane,,redirect,/destinations/brisbane,200,(removed from sitemap: 308),redirect (shipped)
/brisbane-2-day-itinerary,itinerary,brisbane,,redirect,/destinations/brisbane,200,(removed from sitemap: 308),redirect (shipped)
/brisbane-3-day-itinerary,itinerary,brisbane,,redirect,/destinations/brisbane,200,(removed from sitemap: 308),redirect (shipped)
/brisbane-4-day-itinerary,itinerary,brisbane,,redirect,/destinations/brisbane,200,(removed from sitemap: 308),redirect (shipped)
/brisbane-5-day-itinerary,itinerary,brisbane,,redirect,/destinations/brisbane,200,(removed from sitemap: 308),redirect (shipped)
